No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1449,790.813598,192.168.11.40,192.168.11.39,TCP,93,0.000192,,,"38484  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245463185 TSecr=1694436295 [TCP segment of a reassembled PDU]"
1450,790.813703,192.168.11.40,192.168.11.39,TCP,66,0.000105,,,"38484  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245463185 TSecr=1694436295"
1451,790.820634,192.168.11.39,192.168.11.40,TCP,66,0.006931,,,6000  >  38484 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694436302 TSecr=4245463185
1452,790.822722,192.168.11.39,192.168.11.40,TCP,66,0.002088,,,"6000  >  38484 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694436304 TSecr=4245463185"
1453,790.822766,192.168.11.40,192.168.11.39,TCP,66,0.000044,,,38484  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4245463194 TSecr=1694436304
1454,790.85174,192.168.11.40,255.255.255.255,UDP,209,0.028974,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022393939222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36257  >  7000 Len=167
1455,790.860685,192.168.11.41,192.168.11.40,TCP,74,0.008945,,,60816  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=48280237 TSecr=0 WS=128
1456,790.860818,192.168.11.40,192.168.11.41,TCP,74,0.000133,,,"6000  >  60816 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2499371770 TSecr=48280237 WS=128"
1457,790.867518,192.168.11.41,192.168.11.40,TCP,66,0.0067,,,60816  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=48280245 TSecr=2499371770
1458,790.868091,192.168.11.41,192.168.11.40,TCP,93,0.000573,,,"60816  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=48280245 TSecr=2499371770 [TCP segment of a reassembled PDU]"
1459,790.868195,192.168.11.40,192.168.11.41,TCP,66,0.000104,,,6000  >  60816 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499371778 TSecr=48280245
1460,790.868273,192.168.11.41,192.168.11.40,TCP,66,0.000078,,,"60816  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48280245 TSecr=2499371770"
1461,790.869673,192.168.11.40,192.168.11.41,TCP,66,0.0014,,,"6000  >  60816 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499371779 TSecr=48280245"
1462,790.876734,192.168.11.41,192.168.11.40,TCP,66,0.007061,,,60816  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48280253 TSecr=2499371779
1463,797.918607,192.168.11.40,192.168.11.39,TCP,74,7.041873,,,38496  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245470290 TSecr=0 WS=128
1464,797.925042,192.168.11.39,192.168.11.40,TCP,74,0.006435,,,"6000  >  38496 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694443407 TSecr=4245470290 WS=128"
1465,797.925152,192.168.11.40,192.168.11.39,TCP,66,0.00011,,,38496  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245470297 TSecr=1694443407
1466,797.92535,192.168.11.40,192.168.11.39,TCP,93,0.000198,,,"38496  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245470297 TSecr=1694443407 [TCP segment of a reassembled PDU]"
1467,797.925453,192.168.11.40,192.168.11.39,TCP,66,0.000103,,,"38496  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245470297 TSecr=1694443407"
1468,797.93241,192.168.11.39,192.168.11.40,TCP,66,0.006957,,,6000  >  38496 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694443414 TSecr=4245470297
1469,797.932618,192.168.11.39,192.168.11.40,TCP,66,0.000208,,,"6000  >  38496 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694443416 TSecr=4245470297"
1470,797.93267,192.168.11.40,192.168.11.39,TCP,66,0.000052,,,38496  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4245470304 TSecr=1694443416
1471,797.96578,192.168.11.40,255.255.255.255,UDP,209,0.03311,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022393939222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,54750  >  7000 Len=167
1472,797.973662,192.168.11.41,192.168.11.40,TCP,74,0.007882,,,54828  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=48287351 TSecr=0 WS=128
1473,797.973802,192.168.11.40,192.168.11.41,TCP,74,0.00014,,,"6000  >  54828 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2499378883 TSecr=48287351 WS=128"
1474,797.980411,192.168.11.41,192.168.11.40,TCP,66,0.006609,,,54828  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=48287358 TSecr=2499378883
1475,797.980964,192.168.11.41,192.168.11.40,TCP,93,0.000553,,,"54828  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=48287358 TSecr=2499378883 [TCP segment of a reassembled PDU]"
1476,797.981093,192.168.11.40,192.168.11.41,TCP,66,0.000129,,,6000  >  54828 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499378890 TSecr=48287358
1477,797.981272,192.168.11.41,192.168.11.40,TCP,66,0.000179,,,"54828  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48287358 TSecr=2499378883"
1478,797.982241,192.168.11.40,192.168.11.41,TCP,66,0.000969,,,"6000  >  54828 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499378892 TSecr=48287358"
1479,797.988529,192.168.11.41,192.168.11.40,TCP,66,0.006288,,,54828  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48287366 TSecr=2499378892
1480,806.316456,192.168.11.40,192.168.11.39,TCP,74,8.327927,,,37342  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245478688 TSecr=0 WS=128
1481,806.323061,192.168.11.39,192.168.11.40,TCP,74,0.006605,,,"6000  >  37342 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694451805 TSecr=4245478688 WS=128"
1482,806.323155,192.168.11.40,192.168.11.39,TCP,66,0.000094,,,37342  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245478695 TSecr=1694451805
1483,806.323313,192.168.11.40,192.168.11.39,TCP,93,0.000158,,,"37342  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245478695 TSecr=1694451805 [TCP segment of a reassembled PDU]"
1484,806.323411,192.168.11.40,192.168.11.39,TCP,66,0.000098,,,"37342  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245478695 TSecr=1694451805"
1485,806.330499,192.168.11.39,192.168.11.40,TCP,66,0.007088,,,6000  >  37342 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694451812 TSecr=4245478695
1486,806.330873,192.168.11.39,192.168.11.40,TCP,66,0.000374,,,"6000  >  37342 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694451813 TSecr=4245478695"
